id,currentLevel,measuredDistance,observationDateTime,referenceLevel
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-18T14:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.52,4.38,2022-03-18T14:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-18T14:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.5,4.4,2022-03-18T15:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-18T15:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-18T16:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-18T15:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-18T16:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T17:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-18T16:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.42,4.48,2022-03-18T18:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-18T17:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-18T16:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-18T17:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T18:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-18T18:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-18T17:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-18T19:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-18T20:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T19:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-18T18:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.42,4.48,2022-03-18T20:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-18T20:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T20:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T19:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-18T22:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-18T22:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-18T23:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T21:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-18T21:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-18T22:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-18T21:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.42,4.48,2022-03-18T22:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T00:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.33,4.57,2022-03-19T01:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-18T23:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-18T23:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T00:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-19T00:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T00:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-18T23:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.33,4.57,2022-03-19T01:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-19T03:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-19T01:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T03:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.33,4.57,2022-03-19T02:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T02:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T02:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-19T01:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T02:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T03:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T04:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T05:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T04:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-19T05:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T04:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T05:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-19T03:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T05:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T04:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T06:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T08:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-19T07:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T06:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-19T06:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T07:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-19T07:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-19T06:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T07:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.33,4.57,2022-03-19T08:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-19T08:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T09:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-19T09:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.36,4.54,2022-03-19T08:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T09:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T10:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-19T09:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T12:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-19T10:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T11:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T11:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-19T12:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T12:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-19T11:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T11:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T10:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-19T14:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.53,4.37,2022-03-19T14:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T13:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.49,4.41,2022-03-19T13:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.48,4.42,2022-03-19T14:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.48,4.42,2022-03-19T13:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.5,4.4,2022-03-19T13:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.48,4.42,2022-03-19T12:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T14:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T16:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T15:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.56,4.34,2022-03-19T15:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T16:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T17:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T16:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T15:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T15:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.5,4.4,2022-03-19T16:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T17:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T18:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.48,4.42,2022-03-19T17:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.46,4.44,2022-03-19T18:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-19T19:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.45,4.45,2022-03-19T19:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T17:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.44,4.46,2022-03-19T18:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.47,4.43,2022-03-19T18:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T20:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.42,4.48,2022-03-19T19:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T21:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-19T20:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T20:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.41,4.49,2022-03-19T20:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T21:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T21:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.43,4.47,2022-03-19T19:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-19T21:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.36,4.54,2022-03-19T22:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.39,4.51,2022-03-19T22:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-19T23:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T23:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-19T23:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-19T22:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.4,4.5,2022-03-19T22:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-19T23:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.25,4.65,2022-03-20T00:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.32,4.58,2022-03-20T01:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T01:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-20T01:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.32,4.58,2022-03-20T01:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-20T00:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T00:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.32,4.58,2022-03-20T02:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.34,4.56,2022-03-20T00:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-20T04:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T03:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T02:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T03:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.3,4.6,2022-03-20T03:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.32,4.58,2022-03-20T02:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.35,4.55,2022-03-20T03:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.31,4.59,2022-03-20T02:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-20T04:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-20T04:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.36,4.54,2022-03-20T06:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-20T05:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.38,4.52,2022-03-20T05:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-20T06:00:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-20T06:30:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.37,4.53,2022-03-20T05:15:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.36,4.54,2022-03-20T04:45:00+05:30,15.9
datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR055,11.36,4.54,2022-03-20T05:00:00+05:30,15.9
