observationDateTime,currentLevel,referenceLevel,id,measuredDistance
2022-04-23T15:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T14:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T15:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T14:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T14:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T15:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T14:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T16:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T15:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T02:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T02:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T03:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T01:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T02:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T01:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T03:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T02:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T01:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T12:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T13:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T13:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T13:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T14:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T13:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T14:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T12:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T14:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T00:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T01:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T00:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T01:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T23:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T00:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T01:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T00:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T01:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T12:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T13:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T12:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T12:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T12:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T11:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T11:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T22:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T22:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T23:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T00:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T23:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T00:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T22:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T23:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T23:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T09:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T11:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T11:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T10:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T11:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T10:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T11:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T10:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T22:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T21:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T21:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T22:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T21:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T21:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T23:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T22:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-26T22:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T09:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T10:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T09:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T09:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T08:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T08:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T09:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T08:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T19:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T20:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T19:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T20:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T20:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T21:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T21:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-27T20:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-21T00:30:00+05:30,0.24,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.1
2022-04-21T00:15:00+05:30,0.23,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.11
2022-04-21T00:45:00+05:30,0.24,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.1
2022-04-21T01:00:00+05:30,0.24,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.1
2022-04-21T01:15:00+05:30,0.23,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.11
2022-04-21T00:00:00+05:30,0.23,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.11
2022-04-21T10:30:00+05:30,0.24,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.1
2022-04-21T10:45:00+05:30,0.25,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.09
2022-04-21T11:15:00+05:30,0.23,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.11
2022-04-21T11:00:00+05:30,0.24,12.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,12.1
2022-04-21T23:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T01:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T00:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T00:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T01:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T01:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T00:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T01:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T00:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T10:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T09:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T10:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T10:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T09:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T08:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T10:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T09:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T09:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T20:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T21:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T20:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T21:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T21:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T21:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T22:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T20:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-22T20:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T08:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T07:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T08:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T08:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T07:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T07:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T08:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T09:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T20:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T19:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T19:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T20:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T18:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T18:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T19:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T19:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-23T20:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T06:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T06:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T06:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T07:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T05:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T06:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T07:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T07:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T07:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T18:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T17:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T18:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T18:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T17:15:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T19:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T17:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T18:30:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-24T17:00:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
2022-04-25T05:45:00+05:30,0.0,0.0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-flood/FWR035,0.0
